id,name,slug,logoUrl,coverUrl,description,province,city,type,websiteUrl,admissionUrl,ranking,establishedYear,phone,email,isFeatured,isActive,createdAt,updatedAt,isHecRecognized
clxa6203c18b1909c4c2bc7,"University of Technology, Nowshera",university-of-technology-nowshera,,,,Khyber Pakhtunkhwa,Nowshera,PUBLIC,https://utn.edu.pk,NULL,,,,,FALSE,TRUE,07:07.5,07:07.5,TRUE
clxa69d01212034a66e9cc9,University of Sufism and Modern Sciences,university-of-sufism-and-modern-sciences,,,,Sindh,Bhit Shah,PUBLIC,https://usms.edu.pk,NULL,,,,,FALSE,TRUE,07:51.8,07:51.8,TRUE
clxa6d4f01bb3dc6b93ebe0,"National University of Computer and Emerging Sciences (FAST NUCES), Lahore",national-university-of-computer-and-emerging-sciences-fast-nuces-lahore,,,,Punjab,Lahore,PRIVATE,https://nu.edu.pk,https://admissions.nu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa753bfa90f2e5bdc09d7,Iqra University,iqra-university,,,,Sindh,Karachi,PRIVATE,https://iqra.edu.pk,https://iqra.edu.pk/admissions,,,,,FALSE,TRUE,07:38.8,07:38.8,TRUE
clxa7bac296856cd5de7e38,"Islamia College University, Peshawar",islamia-college-university-peshawar,,,,Khyber Pakhtunkhwa,Peshawar,PUBLIC,https://icp.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa7bfb0431463c5ed4fd0,"Superior College University, Lahore",superior-college-university-lahore,,,,Punjab,Lahore,PRIVATE,https://superior.edu.pk,https://admissions.superior.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa7ebff0e695fb0ce45b7,University of Swabi,university-of-swabi,,,,Khyber Pakhtunkhwa,Swabi,PUBLIC,https://uoswabi.edu.pk,NULL,,,,,FALSE,TRUE,07:03.6,07:03.6,TRUE
clxa805e4afc7c35965083b,National Skills University,national-skills-university,,,,Islamabad,Islamabad,PUBLIC,https://nsu.edu.pk,NULL,,,,,FALSE,TRUE,06:53.4,06:53.4,TRUE
clxa86732948e31aec458de,"Gandhara University, Peshawar",gandhara-university-peshawar,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://gandhara.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa87ad2069981967ca4ce,"Karakoram International University, (Chilas) Diamer Campus",karakoram-international-university-chilas-diamer-campus,,,,Gilgit-Baltistan,Gilgit,PUBLIC,https://kiu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa89021669aef745e43c2,"NUST Institute of Peace and Conflict Studies (NIPCONS), Rawalpindi",nust-institute-of-peace-and-conflict-studies-nipcons-rawalpindi,,,,Punjab,Rawalpindi,PUBLIC,https://nust.edu.pk,https://ugadmissions.nust.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa8a3c615aebc26189587,"University of Punjab, Quaid-i-Azam Campus, Lahore",university-of-punjab-quaid-i-azam-campus-lahore,,,,Punjab,Lahore,PUBLIC,https://pu.edu.pk,https://admissions.pu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa8bbcb66bc25851191fa,"Government College University Faisalabad (GCUF), Hafizabad",government-college-university-faisalabad-gcuf-hafizabad,,,,Punjab,Hafizabad,PUBLIC,https://hyderabad,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxaaa97970e6110fe0d2c9,"Mehran University of Engineering and Technology, Khairpur Campus",mehran-university-of-engineering-and-technology-khairpur-campus,,,,Sindh,Khairpur,PUBLIC,https://muet.edu.pk,https://admissions.muet.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxab16295d7c9b2a9aedb7,"Qurtuba University of Science & Information Technology, Dera Ismail Khan",qurtuba-university-of-science-information-technology-dera-ismail-khan,,,,Khyber Pakhtunkhwa,Dera Ismail Khan,PRIVATE,https://qurtuba.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxab6232590a2de6284dd4,University of Swat,university-of-swat,,,,Khyber Pakhtunkhwa,Swat,PUBLIC,https://uswat.edu.pk,NULL,,,,,FALSE,TRUE,07:03.8,07:03.8,TRUE
clxabb9c0e68d6996ab3151,Gomal University,gomal-university,,,,Khyber Pakhtunkhwa,Peshawar,PUBLIC,https://gu.edu.pk,https://gu.edu.pk/admission,,,,,FALSE,TRUE,07:01.8,07:01.8,TRUE
clxabee45cefca60c2fefa3,University of Wah,university-of-wah,,,,Punjab,Wah,PRIVATE,https://uow.edu.pk,https://uow.edu.pk/admission,,,,,FALSE,TRUE,07:23.7,07:23.7,TRUE
clxac522b4941aaf6ac64de,"University of the Poonch, Kahuta",university-of-the-poonch-kahuta,,,,Azad Kashmir,Kahuta,PUBLIC,https://upr.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxacb89ccd2ee77af5608e,"Hamdard University, Islamabad",hamdard-university-islamabad,,,,Islamabad,Islamabad,PRIVATE,https://hamdard.edu.pk,https://admissions.hamdard.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxadb86d4ec3d6429fa67e,"National University of Modern Languages (NUML), Gwadar Campus",national-university-of-modern-languages-numl-gwadar-campus,,,,Balochistan,Gwadar,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxae14f66a423e49f20ca1,"University of Turbat, Panjgur Campus",university-of-turbat-panjgur-campus,,,,Balochistan,Panjgur,PUBLIC,https://uot.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxafde6b604fe737b52305,"Preston Institute of Management Science and Technology, Karachi",preston-institute-of-management-science-and-technology-karachi,,,,Sindh,Karachi,PRIVATE,https://pimsat.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb02718e63f1e2a68b94c,Ghazi University,ghazi-university,,,,Punjab,Dera Ghazi Khan,PUBLIC,https://gudgk.edu.pk,NULL,,,,,FALSE,TRUE,07:30.9,07:30.9,TRUE
clxb0914e60ec945d9a7886,University of Peshawar,university-of-peshawar,,,,Khyber Pakhtunkhwa,Peshawar,PUBLIC,https://www.uop.edu.pk,https://www.uop.edu.pk/admissions,,,,,FALSE,TRUE,06:57.7,06:57.7,TRUE
clxb0dbfe712b7ab9d100cf,Rashid Latif Khan University,rashid-latif-khan-university,,,,Punjab,Lahore,PRIVATE,https://rlku.edu.pk,NULL,,,,,FALSE,TRUE,07:17.6,07:17.6,TRUE
clxb1561b8e64dae21d6a84,Women University Mardan,women-university-mardan,,,,Khyber Pakhtunkhwa,Mardan,PUBLIC,https://wum.edu.pk,NULL,,,,,FALSE,TRUE,07:05.5,07:05.5,TRUE
clxb1df21c438639913c96b,Forman Christian College University,forman-christian-college-university,,,,Punjab,Lahore,PRIVATE,https://www.fccollege.edu.pk,https://www.fccollege.edu.pk/admissions,,,,,FALSE,TRUE,07:10.1,07:10.1,TRUE
clxb37cbc2a5017fb899412,"Air War College Institute, Karachi",air-war-college-institute-karachi,,,,Sindh,Karachi,PUBLIC,https://awc.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb3ce075607b3682ef651,"CECOS University of IT and Emerging Sciences, Peshawar Campus",cecos-university-of-it-and-emerging-sciences-peshawar-campus,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://cecos.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb3fe4b3d842fc4214ee1,"Dadabhoy Institute of Higher Education, DIHE Karachi",dadabhoy-institute-of-higher-education-dihe-karachi,,,,Sindh,Karachi,PRIVATE,https://dihe.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb44de05a8817c5edf68f,University of Sindh,university-of-sindh,,,,Sindh,Karachi,PUBLIC,https://usindh.edu.pk,https://usindh.edu.pk/admission,,,,,FALSE,TRUE,07:47.0,07:47.0,TRUE
clxb44f3865bdd1956d7418,"Dow University of Health Sciences (DUHS), Karachi",dow-university-of-health-sciences-duhs-karachi,,,,Sindh,Karachi,PUBLIC,https://uhs.edu.pk,https://admissions.uhs.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb4786195800f6c865366,National University of Computer and Emerging Sciences (FAST NUCES) Karachi,national-university-of-computer-and-emerging-sciences-fast-nuces-karachi,,,,Sindh,Karachi,PRIVATE,https://nu.edu.pk,https://admissions.nu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb4ac07c7d27822c8441f,"University of Azad Jammu and Kashmir (UAJAK), Neelum Valley",university-of-azad-jammu-and-kashmir-uajak-neelum-valley,,,,Azad Kashmir,Neelum Valley,PUBLIC,https://ajku.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb4d36f9c283eb82c83f9,"University of EAST, Hyderabad",university-of-east-hyderabad,,,,Sindh,Hyderabad,PRIVATE,https://uoeh.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb4d71c99807088e2aed3,Women University Swabi,women-university-swabi,,,,Khyber Pakhtunkhwa,Swabi,PUBLIC,https://wus.edu.pk,NULL,,,,,FALSE,TRUE,07:03.0,07:03.0,TRUE
clxb500e7838e1f3aa485b6,"Shaheed Benazir Bhutto University, Naushahro Feroze",shaheed-benazir-bhutto-university-naushahro-feroze,,,,Sindh,Naushahro Feroze,PUBLIC,https://sbbusba.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb6065c2cbee709dced74,Benazir Bhutto Shaheed University of Technology and Skill Development,benazir-bhutto-shaheed-university-of-technology-and-skill-development,,,,Sindh,Karachi,PUBLIC,NULL,NULL,,,,,FALSE,TRUE,07:51.0,07:51.0,TRUE
clxb6cde1e78a9e3ed1fe9b,"Sindh Madressa-Tul-Islam University, Karachi",sindh-madressa-tul-islam-university-karachi,,,,Sindh,Karachi,PUBLIC,https://smiu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb7840a68588c93783a17,Shaikh Ayaz University,shaikh-ayaz-university,,,,Sindh,Shikarpur,PUBLIC,https://sau.edu.pk,NULL,,,,,FALSE,TRUE,07:52.0,07:52.0,TRUE
clxb83f323f4e7b4bb3113b,"Isra University, Karachi",isra-university-karachi,,,,Sindh,Karachi,PRIVATE,https://isra.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb87127372d2d0939abeb,"University of Sufism and Modern Sciences, Bhitshah",university-of-sufism-and-modern-sciences-bhitshah,,,,Sindh,Bhitshah Sindh,PUBLIC,https://usms.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb8e00f03b1e6ab30e1c4,Gandhara University,gandhara-university,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://gandhara.edu.pk,NULL,,,,,FALSE,TRUE,06:58.8,06:58.8,TRUE
clxb92d49c90f0f54d4ed45,"Habib University, Karachi",habib-university-karachi,,,,Sindh,Karachi,PRIVATE,https://habib.edu.pk,https://admissions.habib.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb96696b072a4be9c334f,"Gomal University, Dera Ismail Khan",gomal-university-dera-ismail-khan,,,,Khyber Pakhtunkhwa,DI Khan,PUBLIC,https://gu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb9b5903458c5d96eb154,"COMSATS University Islamabad, Vehari",comsats-university-islamabad-vehari,,,,Punjab,Vehari,PUBLIC,https://comsats.edu.pk,https://admissions.comsats.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxb9cf9d68fbeb2e2fa5b3,"National University of Modern Languages (NUML), Quetta",national-university-of-modern-languages-numl-quetta,,,,Balochistan,Quetta,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxba41ca7f928bd713e6a4,"Ghazi University, Dera Ghazi Khan",ghazi-university-dera-ghazi-khan,,,,Punjab,DG Khan,PUBLIC,https://gudgk.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbaa3e3116919bc453d8e,"DHA Suffa University, Karachi",dha-suffa-university-karachi,,,,Sindh,Karachi,PRIVATE,https://dsu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbaa4f15c176234263dbe,"Pak-Austria Fachhochschule Institute of Applied Sciences and Technology, Haripur",pak-austria-fachhochschule-institute-of-applied-sciences-and-technology-haripur,,,,Khyber Pakhtunkhwa,Haripur,PUBLIC,https://paf-iast.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbac424679b2ed1dc52c4,Government Sadiq College Women University,government-sadiq-college-women-university,,,,Punjab,Bahawalpur,PUBLIC,https://gscwu.edu.pk,NULL,,,,,FALSE,TRUE,07:22.6,07:22.6,TRUE
clxbb55c7d3035089352e33,"University of Engineering & Applied Sciences, Swat",university-of-engineering-applied-sciences-swat,,,,Khyber Pakhtunkhwa,Swat,PUBLIC,https://uneas.edu.pk,NULL,,,,,FALSE,TRUE,07:04.1,07:04.1,TRUE
clxbb55dc8df657cb105fa8,Lahore Leads University,lahore-leads-university,,,,Punjab,Lahore,PRIVATE,https://leads.edu.pk,NULL,,,,,FALSE,TRUE,07:18.7,07:18.7,TRUE
clxbc83bad1f6e0eab5ae46,"University of Education, Vehari Campus",university-of-education-vehari-campus,,,,Punjab,Vehari,PUBLIC,https://ue.edu.pk,https://admissions.ue.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbcc409d4cff426290b38,"National University of Modern Languages (NUML), Rawalpindi",national-university-of-modern-languages-numl-rawalpindi,,,,Punjab,Rawalpindi,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbcd840aaedfc8435babd,Pakistan Institute of Fashion and Design,pakistan-institute-of-fashion-and-design,,,,Punjab,Lahore,PUBLIC,https://pifd.edu.pk,https://pifd.edu.pk/admissions,,,,,FALSE,TRUE,07:15.0,07:15.0,TRUE
clxbcede48cc58bc67d0845,"National College of Business Administration and Economics (NCBAE), Bahawalpur",national-college-of-business-administration-and-economics-ncbae-bahawalpur,,,,Punjab,Bahawalpur,PRIVATE,https://ncbae.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbcf3ea977c23919d3cb6,Al-Qadir University,al-qadir-university,,,,Punjab,Sohawa,PUBLIC,https://alqadiruniversity.edu.pk,NULL,,,,,FALSE,TRUE,07:31.9,07:31.9,TRUE
clxbd00efe83f6227ef30cb,Kohat University of Science and Technology,kohat-university-of-science-and-technology,,,,Khyber Pakhtunkhwa,Kohat,PUBLIC,https://kust.edu.pk,https://kust.edu.pk/admission,,,,,FALSE,TRUE,07:02.4,07:02.4,TRUE
clxbd3f015689df523eccca,"Nishtar Medical University, Multan",nishtar-medical-university-multan,,,,Punjab,Multan,PUBLIC,https://nmu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbdcf45427af7b0ae0af2,"COMSATS University Islamabad, Wah",comsats-university-islamabad-wah,,,,Punjab,Wah,PUBLIC,https://comsats.edu.pk,https://admissions.comsats.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbf276ab997274c9bab6d,"Abdul Wali Khan University, AWKU Riffat Mahal Campus",abdul-wali-khan-university-awku-riffat-mahal-campus,,,,Khyber Pakhtunkhwa,Mardan,PUBLIC,https://awkum.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbf5438eeaa84a3754cae,"Shah Abdul Latif University, Shikarpur Campus",shah-abdul-latif-university-shikarpur-campus,,,,Sindh,Shikarpur,PUBLIC,https://salu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbf79b9861460ad48e71e,"Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology, Hyderabad Campus",shaheed-zulfiqar-ali-bhutto-institute-of-science-and-technology-hyderabad-campus,,,,Sindh,Hyderabad,PRIVATE,https://szabist.edu.pk,https://admissions.szabist.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxbfd3b4396d649bf0302d,"Sindh Institute of Management & Technology, Karachi",sindh-institute-of-management-technology-karachi,,,,Sindh,Karachi,PRIVATE,https://simt.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc04053ddbc9aab6cedaf,University of Narowal,university-of-narowal,,,,Punjab,Narowal,PUBLIC,https://uon.edu.pk,NULL,,,,,FALSE,TRUE,07:31.7,07:31.7,TRUE
clxc09ad05d279f4ecf7d17,Indus University,indus-university,,,,Sindh,Karachi,PRIVATE,https://indus.edu.pk,https://indus.edu.pk/admissions,,,,,FALSE,TRUE,07:39.7,07:39.7,TRUE
clxc130fd1af4bd18b5a7c8,"University of Management and Technology, Lahore",university-of-management-and-technology-lahore,,,,Punjab,Lahore,PRIVATE,https://umt.edu.pk,https://admissions.umt.edu.pk,,,,,FALSE,TRUE,07:12.5,07:12.5,TRUE
clxc192dd6079424093bc77,"University of Engineering and Technology, Lahore",university-of-engineering-and-technology-lahore,,,,Punjab,Lahore,PUBLIC,https://uet.edu.pk,https://ugadmission.uet.edu.pk,,,,,FALSE,TRUE,07:09.8,07:09.8,TRUE
clxc1e895d91042285edd95,"University of Art and Culture, Jamshoro",university-of-art-and-culture-jamshoro,,,,Sindh,Jamshoro,PRIVATE,NULL,NULL,,,,,FALSE,TRUE,07:46.0,07:46.0,TRUE
clxc1e96a22d62476382530,"Allama Iqbal Open University (AIOU), Islamabad Campus",allama-iqbal-open-university-aiou-islamabad-campus,,,,Islamabad,Islamabad,PUBLIC,https://aiou.edu.pk,https://admissions.aiou.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc2c59ab96b356a60b5d8,"University of Veterinary and Animal Sciences, Layyah Campus",university-of-veterinary-and-animal-sciences-layyah-campus,,,,Punjab,Layyah,PUBLIC,https://uvas.edu.pk,https://admissions.uvas.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc38362e885f13d7f8550,University of Layyah,university-of-layyah,,,,Punjab,Layyah,PUBLIC,https://uol.edu.pk,NULL,,,,,FALSE,TRUE,07:33.6,07:33.6,TRUE
clxc3a02540569a95c9d2b9,"Sindh Institute of Medical Sciences, Karachi",sindh-institute-of-medical-sciences-karachi,,,,Sindh,Karachi,PRIVATE,https://sims.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc4229c1aa9778e7d073d,Ziauddin University,ziauddin-university,,,,Sindh,Karachi,PUBLIC,https://zu.edu.pk,https://zu.edu.pk/admission,,,,,FALSE,TRUE,07:44.0,07:44.0,TRUE
clxc486b6666c425cf05e86,"Government Sadiq College Women University (GSCWU), Bahawalpur",government-sadiq-college-women-university-gscwu-bahawalpur,,,,Punjab,Bahawalpur,PUBLIC,https://gscwu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc4c08a7c3be68fb52e9b,"Bahauddin Zakariya University (BZU), Layyah",bahauddin-zakariya-university-bzu-layyah,,,,Punjab,Layyah,PUBLIC,https://bzu.edu.pk,https://admissions.bzu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc4d679f54f6666d19b05,"The University of Faisalabad (TUF), Lahore Campus",the-university-of-faisalabad-tuf-lahore-campus,,,,Punjab,Lahore,PUBLIC,https://tuf.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc559b1421c16ac9a0b7d,"University of Punjab, Gujranwala Campus",university-of-punjab-gujranwala-campus,,,,Punjab,Gujranwala,PUBLIC,https://pu.edu.pk,https://admissions.pu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc5eb76ea67ccd4753ca9,Institute for Art and Culture,institute-for-art-and-culture,,,,Punjab,Lahore,PUBLIC,https://iac.edu.pk,NULL,,,,,FALSE,TRUE,07:16.7,07:16.7,TRUE
clxc5ebda78b37de4c6be41,Malir University of Science and Technology,malir-university-of-science-and-technology,,,,Sindh,Karachi,PRIVATE,https://must.edu.pk,NULL,,,,,FALSE,TRUE,07:45.6,07:45.6,TRUE
clxc5f27d638a521ec43dcb,"Lahore College for Women University (LCWU), Lahore",lahore-college-for-women-university-lcwu-lahore,,,,Punjab,Lahore,PUBLIC,https://lcwu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc69c870d6c36bf08c2d3,Lahore University of Management Sciences,lahore-university-of-management-sciences,,,,Punjab,Lahore,PRIVATE,https://lums.edu.pk,https://admissions.lums.edu.pk,,,,,TRUE,TRUE,07:11.9,27:08.8,TRUE
clxc6a79336309b4b0cf34a,University of Chitral,university-of-chitral,,,,Khyber Pakhtunkhwa,Chitral,PUBLIC,https://uoch.edu.pk,NULL,,,,,FALSE,TRUE,07:07.9,07:07.9,TRUE
clxc6aef295b420a276af26,University of Southern Punjab,university-of-southern-punjab,,,,Punjab,Lahore,PRIVATE,https://usp.edu.pk,NULL,,,,,FALSE,TRUE,07:27.5,07:27.5,TRUE
clxc6fd89d40bb600573a90,Qarshi University Muridke Campus,qarshi-university-muridke-campus,,,,Punjab,Muridke,PRIVATE,https://qarshi.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc71c9ad3dcc7a1bc72fc,Punjab University of Technology Rasul,punjab-university-of-technology-rasul,,,,Punjab,Rasul,PUBLIC,https://put.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc7cca1ef5ddb91bff537,"Islamia University Bahawalpur, Bahawalnagar Campus",islamia-university-bahawalpur-bahawalnagar-campus,,,,Punjab,Bahawalnagar,PUBLIC,https://iub.edu.pk,https://admissions.iub.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc979472173b1dc1c7df6,"National University of Modern Languages, Karachi",national-university-of-modern-languages-karachi,,,,Sindh,Karachi,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxc9b2831df187fd51705b,Kohsar University Murree,kohsar-university-murree,,,,Punjab,Murree,PUBLIC,https://kum.edu.pk,NULL,,,,,FALSE,TRUE,07:33.2,07:33.2,TRUE
clxc9ce79ba0b2361dc615c,"The Brains Institute, Peshawar",the-brains-institute-peshawar,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://brains.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxca5ed0aea6bee5ae7a48,"Air University Kamra Campus, Attock",air-university-kamra-campus-attock,,,,Punjab,Attock,PUBLIC,https://au.edu.pk,https://admissions.au.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxca5f7c987aa9524b0ee0,University of Faisalabad,university-of-faisalabad,,,,Punjab,Faisalabad,PRIVATE,https://tuf.edu.pk,NULL,,,,,FALSE,TRUE,07:22.1,07:22.1,TRUE
clxca7c346946ca1add5d20,"University of Gujrat (UOG), Marghzar",university-of-gujrat-uog-marghzar,,,,Punjab,Gujrat,PUBLIC,https://uog.edu.pk,https://admissions.uog.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxca9e71c06ba62bce00fe,University of Shangla,university-of-shangla,,,,Khyber Pakhtunkhwa,Shangla,PUBLIC,NULL,NULL,,,,,FALSE,TRUE,07:09.0,07:09.0,TRUE
clxcc1d2733ba824b7bbfd6,University of Sindh Dadu Campus,university-of-sindh-dadu-campus,,,,Sindh,Dadu,PUBLIC,https://usindh.edu.pk,https://admissions.usindh.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxcc540776638edd7d7ea0,Nishtar Medical University,nishtar-medical-university,,,,Punjab,Lahore,PUBLIC,https://nmu.edu.pk,https://nmu.edu.pk/admission,,,,,FALSE,TRUE,07:28.8,07:28.8,TRUE
clxcc978ee33454db364a46,Riphah International University,riphah-international-university,,,,Islamabad,Islamabad,PRIVATE,https://riphah.edu.pk,https://admission.riphah.edu.pk,,,,,FALSE,TRUE,06:46.7,06:46.7,TRUE
clxccd45d307959ae945573,"ILMA University, Karachi",ilma-university-karachi,,,,Sindh,Karachi,PRIVATE,https://ilmauniversity.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxcd10f5296d820bccad7d,"Institute of Business Administration, Karachi",institute-of-business-administration-karachi,,,,Sindh,Karachi,PUBLIC,https://iba.edu.pk,https://iba.edu.pk/admission,,,,,FALSE,TRUE,07:35.3,07:35.3,TRUE
clxcd5269b69604cdf4d3f8,"University of Education, Dera Ghazi Khan Campus",university-of-education-dera-ghazi-khan-campus,,,,Punjab,Dera Ghazi Khan,PUBLIC,https://ue.edu.pk,https://admissions.ue.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxcd601801c54275d45180,Lahore University of Biological and Applied Sciences,lahore-university-of-biological-and-applied-sciences,,,,Punjab,Lahore,PRIVATE,NULL,NULL,,,,,FALSE,TRUE,07:19.0,07:19.0,TRUE
clxcd76ab29854e2c744d85,"University of Balochistan, Quetta",university-of-balochistan-quetta,,,,Balochistan,Quetta,PUBLIC,https://uob.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxcdd35e0ff0e084ca4590,Sindh Agriculture University (SAU) Umerkot Campus,sindh-agriculture-university-sau-umerkot-campus,,,,Sindh,Umerkot,PUBLIC,https://sau.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxcedfce4ba363e308333d,"Sukkur IBA University, Sukkur",sukkur-iba-university-sukkur,,,,Sindh,Sukkur,PUBLIC,https://iba-suk.edu.pk,https://admissions.iba-suk.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxceeda556a498720668c8,"COMSATS University Islamabad (CUI), Islamabad",comsats-university-islamabad-cui-islamabad,,,,Islamabad,Islamabad,PUBLIC,https://comsats.edu.pk,https://admissions.comsats.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxcef30dfe2a7e451fbe7b,Quaid-i-Azam University,quaid-i-azam-university,,,,Islamabad,Islamabad,PUBLIC,https://qau.edu.pk,https://qau.edu.pk/admissions,,,,,TRUE,TRUE,06:47.3,27:08.2,TRUE
clxcf503562c65fe6f8c470,"Benazir Bhutto Shaheed University, Lyari",benazir-bhutto-shaheed-university-lyari,,,,Sindh,Karachi,PUBLIC,https://bbsul.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxd064dbd2c365b0ab7352,"National College of Business Administration and Economics (NCBAE), Rahim Yar Khan Campus",national-college-of-business-administration-and-economics-ncbae-rahim-yar-khan-campus,,,,Punjab,Rahim Yar Khan,PRIVATE,https://ncbae.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxd0f2a8aa24abc53bd550,Karachi Institute of Power Engineering (KINPOE)-College of PIEAS,karachi-institute-of-power-engineering-kinpoe-college-of-pieas,,,,Sindh,Karachi,PUBLIC,https://kinpoe.edu.pk,NULL,,,,,FALSE,TRUE,07:45.8,07:45.8,TRUE
clxd1edd71439c20c677293,"Sohail University, Karachi",sohail-university-karachi,,,,Sindh,Karachi,PRIVATE,https://sohail.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
